4,1000,80,0.327233
4,2000,80,2.218692
4,3000,80,5.232879
4,4000,80,8.464173
4,5000,80,12.998403
4,6000,80,19.006451
4,7000,80,25.800939
4,8000,80,33.327814
4,9000,80,42.981517
4,10000,80,52.979262
6,1000,80,0.429543
6,2000,80,3.43374
6,3000,80,8.013703
6,4000,80,14.060554
6,5000,80,20.647058
6,6000,80,30.043505
6,7000,80,40.790534
6,8000,80,52.816082
6,9000,80,67.497301
6,10000,80,83.615074
8,1000,80,0.580846
8,2000,80,4.69533
8,3000,80,10.773802
8,4000,80,19.466669
8,5000,80,29.994527
8,6000,80,41.652398
8,7000,80,55.637638
8,8000,80,72.908395
8,9000,80,93.359781
8,10000,80,115.863167
10,1000,80,0.755687
10,2000,80,6.094299
10,3000,80,13.565168
10,4000,80,24.14488
10,5000,80,38.028474
10,6000,80,57.587285
10,7000,80,78.888142
10,8000,80,101.160442
10,9000,80,129.431131
10,10000,80,159.358879
12,1000,80,0.924389
12,2000,80,7.303541
12,3000,80,16.658923
12,4000,80,28.904749
12,5000,80,44.590897
12,6000,80,69.949698
12,7000,80,94.692536
12,8000,80,124.259463
12,9000,80,157.65653
12,10000,80,191.161789
14,1000,80,1.118793
14,2000,80,8.195498
14,3000,80,19.779915
14,4000,80,33.635815
14,5000,80,54.055218
14,6000,80,77.373114
14,7000,80,109.640526
14,8000,80,138.602311
14,9000,80,177.79865
14,10000,80,218.989581
16,1000,80,1.296347
16,2000,80,9.618598
16,3000,80,23.09765
16,4000,80,39.027577
16,5000,80,68.951903
16,6000,80,100.47954
16,7000,80,134.960894
16,8000,80,176.187029
16,9000,80,221.615735
16,10000,80,276.295343
18,1000,80,1.461156
18,2000,80,10.709305
18,3000,80,25.766611
18,4000,80,44.260135
18,5000,80,79.93307
18,6000,80,113.518671
18,7000,80,155.135041
18,8000,80,201.324961
18,9000,80,254.35124
18,10000,80,313.592488
20,1000,80,1.983352
20,2000,80,11.963725
20,3000,80,27.687594
20,4000,80,48.863871
20,5000,80,89.172051
20,6000,80,125.93567
20,7000,80,171.152288
20,8000,80,218.090593
20,9000,80,280.479721
20,10000,80,344.109129
22,1000,80,2.17799
22,2000,80,13.157838
22,3000,80,30.898082
22,4000,80,53.81928
22,5000,80,84.71676
22,6000,80,134.964819
22,7000,80,184.377924
22,8000,80,235.864999
22,9000,80,302.840183
22,10000,80,371.573353
24,1000,80,2.366252
24,2000,80,14.526257
24,3000,80,33.762286
24,4000,80,59.121
24,5000,80,96.556666
24,6000,80,148.495868
24,7000,80,200.231573
24,8000,80,260.818346
24,9000,80,329.297248
24,10000,80,401.910944
2,1000,90,0.131674
2,2000,90,1.165287
2,3000,90,2.155345
2,4000,90,3.985212
2,5000,90,6.241618
2,6000,90,9.056811
2,7000,90,12.206611
2,8000,90,15.781678
2,9000,90,20.238069
2,10000,90,25.001873
4,1000,90,0.367218
4,2000,90,2.453385
4,3000,90,5.807457
4,4000,90,9.423373
4,5000,90,14.725786
4,6000,90,21.361767
4,7000,90,29.111461
4,8000,90,37.205959
4,9000,90,48.004803
4,10000,90,59.163378
6,1000,90,0.480157
6,2000,90,3.845323
6,3000,90,8.999393
6,4000,90,15.858826
6,5000,90,23.303753
6,6000,90,33.871544
6,7000,90,46.029177
6,8000,90,59.36474
6,9000,90,75.746969
6,10000,90,93.822417
8,1000,90,0.657552
8,2000,90,5.256032
8,3000,90,12.204947
8,4000,90,21.719197
8,5000,90,33.91862
8,6000,90,46.727916
8,7000,90,62.285399
8,8000,90,82.022397
8,9000,90,104.072438
8,10000,90,129.992054
10,1000,90,0.84555
10,2000,90,6.821938
10,3000,90,15.379999
10,4000,90,27.134489
10,5000,90,42.587601
10,6000,90,64.442131
10,7000,90,88.265835
10,8000,90,115.031875
10,9000,90,145.569854
10,10000,90,178.443253
12,1000,90,1.042478
12,2000,90,8.25894
12,3000,90,18.951385
12,4000,90,32.472097
12,5000,90,50.753068
12,6000,90,79.258521
12,7000,90,106.29769
12,8000,90,137.040133
12,9000,90,175.099141
12,10000,90,215.544308
14,1000,90,1.248855
14,2000,90,9.165254
14,3000,90,22.122936
14,4000,90,37.860114
14,5000,90,60.797623
14,6000,90,87.076182
14,7000,90,121.680551
14,8000,90,158.12422
14,9000,90,200.332726
14,10000,90,245.585837
16,1000,90,1.42937
16,2000,90,10.924212
16,3000,90,25.499841
16,4000,90,44.47395
16,5000,90,78.27916
16,6000,90,113.41651
16,7000,90,152.067755
16,8000,90,198.341542
16,9000,90,250.815799
16,10000,90,308.692859
18,1000,90,1.650506
18,2000,90,12.070575
18,3000,90,29.113503
18,4000,90,50.130781
18,5000,90,87.699477
18,6000,90,127.611356
18,7000,90,174.504145
18,8000,90,227.467903
18,9000,90,285.965709
18,10000,90,351.169769
20,1000,90,2.250821
20,2000,90,13.478423
20,3000,90,30.935172
20,4000,90,55.696708
20,5000,90,98.887161
20,6000,90,140.877916
20,7000,90,190.631755
20,8000,90,245.430526
20,9000,90,310.957395
20,10000,90,388.8046
22,1000,90,2.462799
22,2000,90,14.859061
22,3000,90,34.501969
22,4000,90,61.046224
22,5000,90,96.203474
22,6000,90,151.866585
22,7000,90,209.981958
22,8000,90,266.841715
22,9000,90,338.777419
22,10000,90,416.614794
24,1000,90,2.662909
24,2000,90,16.392219
24,3000,90,37.661896
24,4000,90,66.248344
24,5000,90,104.590417
24,6000,90,168.359914
24,7000,90,227.362185
24,8000,90,297.082468
24,9000,90,373.650245
24,10000,90,456.187191
