ArraySize	BinarySumTime	BinarySumTotal	ParallelSumTime	ParallelSumTotal	FastSumTime	FastSumTotal	BinParDiff	BinFastDiff	ParFastDiff
7300000	0.025033	1.82452e+007	0.01805	1.82452e+007	0.007019	1.82452e+007	-1.00583e-007	-1.00583e-007	0
7400000	0.024139	1.84968e+007	0.016079	1.84968e+007	0.006995	1.84968e+007	2.27243e-007	2.23517e-007	-3.72529e-009
7500000	0.024825	1.87496e+007	0.016042	1.87496e+007	0.008022	1.87496e+007	-1.11759e-008	-1.49012e-008	-3.72529e-009
7600000	0.024681	1.89988e+007	0.016076	1.89988e+007	0.006987	1.89988e+007	-8.19564e-008	-8.19564e-008	0
7700000	0.024568	1.92511e+007	0.018078	1.92511e+007	0.00702	1.92511e+007	-2.6077e-008	-2.6077e-008	0
7800000	0.025069	1.94974e+007	0.017054	1.94974e+007	0.00701	1.94974e+007	4.84288e-008	5.21541e-008	3.72529e-009
7900000	0.025069	1.97548e+007	0.01808	1.97548e+007	0.006987	1.97548e+007	5.21541e-008	5.21541e-008	0
8000000	0.024173	1.9994e+007	0.017076	1.9994e+007	0.008039	1.9994e+007	-4.84288e-008	-4.84288e-008	0
8100000	0.025838	2.02456e+007	0.020054	2.02456e+007	0.007018	2.02456e+007	-1.86265e-008	-2.23517e-008	-3.72529e-009
8200000	0.026039	2.05004e+007	0.017077	2.05004e+007	0.006986	2.05004e+007	2.23517e-008	2.23517e-008	0
8300000	0.027306	2.07466e+007	0.017046	2.07466e+007	0.008021	2.07466e+007	-7.45058e-008	-7.45058e-008	0
8400000	0.028168	2.09999e+007	0.019082	2.09999e+007	0.006987	2.09999e+007	3.94881e-007	3.98606e-007	3.72529e-009
8500000	0.030082	2.12535e+007	0.01905	2.12535e+007	0.009023	2.12535e+007	-1.49012e-007	-1.49012e-007	0
8600000	0.027558	2.14971e+007	0.01905	2.14971e+007	0.007056	2.14971e+007	1.00583e-007	1.00583e-007	0
8700000	0.027542	2.17425e+007	0.01905	2.17425e+007	0.007019	2.17425e+007	-6.33299e-008	-6.33299e-008	0
8800000	0.028261	2.20063e+007	0.02002	2.20063e+007	0.008022	2.20063e+007	1.86265e-008	1.49012e-008	-3.72529e-009
8900000	0.029043	2.22523e+007	0.020052	2.22523e+007	0.008023	2.22523e+007	-3.72529e-008	-3.72529e-008	0
9000000	0.029979	2.25004e+007	0.020026	2.25004e+007	0.00802	2.25004e+007	3.01749e-007	3.01749e-007	0
9100000	0.029076	2.27466e+007	0.01905	2.27466e+007	0.009589	2.27466e+007	-4.28408e-007	-4.28408e-007	0
9200000	0.031086	2.30019e+007	0.019553	2.30019e+007	0.008023	2.30019e+007	4.47035e-008	4.84288e-008	3.72529e-009
9300000	0.029273	2.3255e+007	0.020049	2.3255e+007	0.007024	2.3255e+007	1.82539e-007	1.82539e-007	0
9400000	0.029098	2.35059e+007	0.018048	2.35059e+007	0.008021	2.35059e+007	-2.23517e-007	-2.23517e-007	0
9500000	0.03108	2.37545e+007	0.021087	2.37545e+007	0.009026	2.37545e+007	6.33299e-008	6.70552e-008	3.72529e-009
9600000	0.030556	2.39922e+007	0.021071	2.39922e+007	0.009997	2.39922e+007	1.41561e-007	1.41561e-007	0
